,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
243,03/01/2018 13:00,7.7,0.0,25.74,0.0,100.0,28.66,46800,Weekday,Wednesday,Medium_Load
244,03/01/2018 13:15,51.26,21.38,6.08,0.02,92.29,99.3,47700,Weekday,Wednesday,Medium_Load
245,03/01/2018 13:30,52.7,13.64,0.0,0.02,96.81,100.0,48600,Weekday,Wednesday,Medium_Load
246,03/01/2018 13:45,55.84,17.24,0.0,0.03,95.55,100.0,49500,Weekday,Wednesday,Medium_Load
247,03/01/2018 14:00,57.2,17.32,0.0,0.03,95.71,100.0,50400,Weekday,Wednesday,Medium_Load
248,03/01/2018 14:15,76.57,30.6,0.0,0.04,92.86,100.0,51300,Weekday,Wednesday,Medium_Load
249,03/01/2018 14:30,61.13,20.45,0.0,0.03,94.83,100.0,52200,Weekday,Wednesday,Medium_Load
250,03/01/2018 14:45,66.74,26.42,0.0,0.03,92.98,100.0,53100,Weekday,Wednesday,Medium_Load
251,03/01/2018 15:00,55.8,16.42,0.0,0.03,95.93,100.0,54000,Weekday,Wednesday,Medium_Load
252,03/01/2018 15:15,57.46,18.25,0.0,0.03,95.31,100.0,54900,Weekday,Wednesday,Medium_Load
253,03/01/2018 15:30,71.28,28.08,0.0,0.03,93.04,100.0,55800,Weekday,Wednesday,Medium_Load
254,03/01/2018 15:45,73.15,28.62,0.0,0.03,93.13,100.0,56700,Weekday,Wednesday,Medium_Load
255,03/01/2018 16:00,68.98,25.81,0.0,0.03,93.66,100.0,57600,Weekday,Wednesday,Medium_Load
256,03/01/2018 16:15,85.0,27.79,0.0,0.04,95.05,100.0,58500,Weekday,Wednesday,Medium_Load
257,03/01/2018 16:30,116.53,41.9,0.0,0.05,94.1,100.0,59400,Weekday,Wednesday,Medium_Load
258,03/01/2018 16:45,118.62,39.06,0.0,0.05,94.98,100.0,60300,Weekday,Wednesday,Medium_Load
259,03/01/2018 17:00,105.05,35.64,0.0,0.05,94.7,100.0,61200,Weekday,Wednesday,Medium_Load
260,03/01/2018 17:15,140.51,52.96,0.0,0.06,93.57,100.0,62100,Weekday,Wednesday,Maximum_Load
261,03/01/2018 17:30,114.01,41.15,0.0,0.05,94.06,100.0,63000,Weekday,Wednesday,Maximum_Load
262,03/01/2018 17:45,125.96,39.2,0.0,0.06,95.48,100.0,63900,Weekday,Wednesday,Maximum_Load
263,03/01/2018 18:00,73.62,13.25,1.69,0.03,98.42,99.97,64800,Weekday,Wednesday,Maximum_Load
264,03/01/2018 18:15,36.22,12.74,0.54,0.02,94.33,99.99,65700,Weekday,Wednesday,Maximum_Load
265,03/01/2018 18:30,39.82,18.43,0.0,0.02,90.75,100.0,66600,Weekday,Wednesday,Maximum_Load
266,03/01/2018 18:45,37.08,4.18,1.94,0.02,99.37,99.86,67500,Weekday,Wednesday,Maximum_Load
267,03/01/2018 19:00,42.98,5.47,0.18,0.02,99.2,100.0,68400,Weekday,Wednesday,Maximum_Load
268,03/01/2018 19:15,37.94,0.86,1.58,0.02,99.97,99.91,69300,Weekday,Wednesday,Maximum_Load
269,03/01/2018 19:30,39.71,3.74,0.79,0.02,99.56,99.98,70200,Weekday,Wednesday,Maximum_Load
270,03/01/2018 19:45,43.2,5.69,0.18,0.02,99.14,100.0,71100,Weekday,Wednesday,Maximum_Load
271,03/01/2018 20:00,37.33,1.19,1.66,0.02,99.95,99.9,72000,Weekday,Wednesday,Maximum_Load
272,03/01/2018 20:15,41.0,5.62,0.54,0.02,99.07,99.99,72900,Weekday,Wednesday,Medium_Load
273,03/01/2018 20:30,37.3,2.88,1.22,0.02,99.7,99.95,73800,Weekday,Wednesday,Medium_Load
274,03/01/2018 20:45,32.72,2.02,6.98,0.02,99.81,97.8,74700,Weekday,Wednesday,Medium_Load
275,03/01/2018 21:00,9.83,0.0,23.83,0.0,100.0,38.13,75600,Weekday,Wednesday,Medium_Load
276,03/01/2018 21:15,7.96,0.0,24.8,0.0,100.0,30.56,76500,Weekday,Wednesday,Medium_Load
277,03/01/2018 21:30,5.44,0.0,26.82,0.0,100.0,19.88,77400,Weekday,Wednesday,Medium_Load
278,03/01/2018 21:45,5.11,0.0,26.78,0.0,100.0,18.74,78300,Weekday,Wednesday,Medium_Load
279,03/01/2018 22:00,5.18,0.0,26.78,0.0,100.0,18.99,79200,Weekday,Wednesday,Medium_Load
280,03/01/2018 22:15,4.97,1.91,15.16,0.0,93.34,31.15,80100,Weekday,Wednesday,Maximum_Load
281,03/01/2018 22:30,4.75,5.26,0.0,0.0,67.02,100.0,81000,Weekday,Wednesday,Maximum_Load
282,03/01/2018 22:45,4.64,5.15,0.0,0.0,66.94,100.0,81900,Weekday,Wednesday,Maximum_Load
283,03/01/2018 23:00,4.64,4.97,0.0,0.0,68.24,100.0,82800,Weekday,Wednesday,Maximum_Load
284,03/01/2018 23:15,4.72,4.39,0.0,0.0,73.22,100.0,83700,Weekday,Wednesday,Light_Load
285,03/01/2018 23:30,4.61,4.25,0.0,0.0,73.52,100.0,84600,Weekday,Wednesday,Light_Load
286,03/01/2018 23:45,4.57,4.43,0.0,0.0,71.8,100.0,85500,Weekday,Wednesday,Light_Load
287,03/01/2018 00:00,4.57,4.5,0.0,0.0,71.25,100.0,0,Weekday,Wednesday,Light_Load
288,04/01/2018 00:15,4.61,4.57,0.0,0.0,71.02,100.0,900,Weekday,Thursday,Light_Load
289,04/01/2018 00:30,4.64,4.57,0.0,0.0,71.25,100.0,1800,Weekday,Thursday,Light_Load
290,04/01/2018 00:45,4.64,4.68,0.0,0.0,70.41,100.0,2700,Weekday,Thursday,Light_Load
291,04/01/2018 01:00,4.61,4.79,0.0,0.0,69.34,100.0,3600,Weekday,Thursday,Light_Load
292,04/01/2018 01:15,4.61,4.64,0.0,0.0,70.48,100.0,4500,Weekday,Thursday,Light_Load
293,04/01/2018 01:30,4.61,4.93,0.0,0.0,68.3,100.0,5400,Weekday,Thursday,Light_Load
294,04/01/2018 01:45,4.68,4.64,0.0,0.0,71.01,100.0,6300,Weekday,Thursday,Light_Load
295,04/01/2018 02:00,4.64,4.79,0.0,0.0,69.58,100.0,7200,Weekday,Thursday,Light_Load
296,04/01/2018 02:15,4.61,4.75,0.0,0.0,69.65,100.0,8100,Weekday,Thursday,Light_Load
297,04/01/2018 02:30,4.64,4.9,0.0,0.0,68.76,100.0,9000,Weekday,Thursday,Light_Load
298,04/01/2018 02:45,4.61,4.9,0.0,0.0,68.52,100.0,9900,Weekday,Thursday,Light_Load
299,04/01/2018 03:00,4.68,4.93,0.0,0.0,68.85,100.0,10800,Weekday,Thursday,Light_Load
300,04/01/2018 03:15,4.68,5.0,0.0,0.0,68.34,100.0,11700,Weekday,Thursday,Light_Load
301,04/01/2018 03:30,4.61,4.86,0.0,0.0,68.82,100.0,12600,Weekday,Thursday,Light_Load
302,04/01/2018 03:45,4.61,4.86,0.0,0.0,68.82,100.0,13500,Weekday,Thursday,Light_Load
303,04/01/2018 04:00,4.68,5.15,0.0,0.0,67.25,100.0,14400,Weekday,Thursday,Light_Load
304,04/01/2018 04:15,4.61,4.72,0.0,0.0,69.87,100.0,15300,Weekday,Thursday,Light_Load
305,04/01/2018 04:30,4.64,4.72,0.0,0.0,70.1,100.0,16200,Weekday,Thursday,Light_Load
306,04/01/2018 04:45,4.64,4.54,0.0,0.0,71.48,100.0,17100,Weekday,Thursday,Light_Load
307,04/01/2018 05:00,4.61,4.64,0.0,0.0,70.48,100.0,18000,Weekday,Thursday,Light_Load
308,04/01/2018 05:15,4.61,4.5,0.0,0.0,71.56,100.0,18900,Weekday,Thursday,Light_Load
309,04/01/2018 05:30,4.64,4.5,0.0,0.0,71.79,100.0,19800,Weekday,Thursday,Light_Load
310,04/01/2018 05:45,4.61,4.39,0.0,0.0,72.42,100.0,20700,Weekday,Thursday,Light_Load
311,04/01/2018 06:00,4.61,4.54,0.0,0.0,71.25,100.0,21600,Weekday,Thursday,Light_Load
312,04/01/2018 06:15,4.61,4.64,0.0,0.0,70.48,100.0,22500,Weekday,Thursday,Light_Load
313,04/01/2018 06:30,4.64,4.82,0.0,0.0,69.35,100.0,23400,Weekday,Thursday,Light_Load
314,04/01/2018 06:45,4.57,4.68,0.0,0.0,69.86,100.0,24300,Weekday,Thursday,Light_Load
315,04/01/2018 07:00,4.64,4.57,0.0,0.0,71.25,100.0,25200,Weekday,Thursday,Light_Load
316,04/01/2018 07:15,4.54,4.61,0.0,0.0,70.17,100.0,26100,Weekday,Thursday,Light_Load
317,04/01/2018 07:30,5.36,4.79,0.0,0.0,74.56,100.0,27000,Weekday,Thursday,Light_Load
318,04/01/2018 07:45,7.06,4.9,0.0,0.0,82.15,100.0,27900,Weekday,Thursday,Light_Load
319,04/01/2018 08:00,7.81,4.68,0.0,0.0,85.78,100.0,28800,Weekday,Thursday,Light_Load
320,04/01/2018 08:15,83.23,51.73,0.0,0.04,84.93,100.0,29700,Weekday,Thursday,Light_Load
321,04/01/2018 08:30,136.19,74.88,0.0,0.06,87.63,100.0,30600,Weekday,Thursday,Light_Load
322,04/01/2018 08:45,108.29,75.82,0.0,0.05,81.92,100.0,31500,Weekday,Thursday,Light_Load
323,04/01/2018 09:00,131.18,53.6,0.0,0.06,92.57,100.0,32400,Weekday,Thursday,Light_Load
324,04/01/2018 09:15,136.04,56.7,0.0,0.06,92.3,100.0,33300,Weekday,Thursday,Medium_Load
325,04/01/2018 09:30,128.02,46.22,0.0,0.06,94.06,100.0,34200,Weekday,Thursday,Medium_Load
326,04/01/2018 09:45,132.84,53.53,0.0,0.06,92.75,100.0,35100,Weekday,Thursday,Medium_Load
327,04/01/2018 10:00,111.49,39.17,0.0,0.05,94.35,100.0,36000,Weekday,Thursday,Medium_Load
328,04/01/2018 10:15,124.78,38.95,0.0,0.06,95.46,100.0,36900,Weekday,Thursday,Maximum_Load
329,04/01/2018 10:30,96.66,30.89,0.0,0.04,95.25,100.0,37800,Weekday,Thursday,Maximum_Load
330,04/01/2018 10:45,128.81,41.04,0.0,0.06,95.28,100.0,38700,Weekday,Thursday,Maximum_Load
331,04/01/2018 11:00,78.37,28.94,0.0,0.04,93.81,100.0,39600,Weekday,Thursday,Maximum_Load
332,04/01/2018 11:15,104.8,59.04,0.0,0.05,87.13,100.0,40500,Weekday,Thursday,Maximum_Load
333,04/01/2018 11:30,131.83,61.2,0.0,0.06,90.7,100.0,41400,Weekday,Thursday,Maximum_Load
334,04/01/2018 11:45,113.11,60.19,0.0,0.05,88.28,100.0,42300,Weekday,Thursday,Maximum_Load
335,04/01/2018 12:00,128.05,60.55,0.0,0.06,90.4,100.0,43200,Weekday,Thursday,Maximum_Load
336,04/01/2018 12:15,14.15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Thursday,Medium_Load
337,04/01/2018 12:30,7.85,0.0,26.39,0.0,100.0,28.51,45000,Weekday,Thursday,Medium_Load
338,04/01/2018 12:45,7.02,0.0,26.89,0.0,100.0,25.26,45900,Weekday,Thursday,Medium_Load
339,04/01/2018 13:00,7.63,0.07,26.46,0.0,100.0,27.71,46800,Weekday,Thursday,Medium_Load
340,04/01/2018 13:15,78.37,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Thursday,Medium_Load
341,04/01/2018 13:30,135.43,51.95,0.0,0.06,93.37,100.0,48600,Weekday,Thursday,Medium_Load
342,04/01/2018 13:45,105.12,33.66,0.0,0.05,95.24,100.0,49500,Weekday,Thursday,Medium_Load
343,04/01/2018 14:00,120.6,41.4,0.0,0.06,94.58,100.0,50400,Weekday,Thursday,Medium_Load
344,04/01/2018 14:15,117.97,41.72,0.0,0.05,94.28,100.0,51300,Weekday,Thursday,Medium_Load
345,04/01/2018 14:30,121.93,43.56,0.0,0.06,94.17,100.0,52200,Weekday,Thursday,Medium_Load
346,04/01/2018 14:45,121.07,44.35,0.0,0.06,93.9,100.0,53100,Weekday,Thursday,Medium_Load
347,04/01/2018 15:00,115.42,38.45,0.0,0.05,94.87,100.0,54000,Weekday,Thursday,Medium_Load
348,04/01/2018 15:15,115.49,41.15,0.0,0.05,94.2,100.0,54900,Weekday,Thursday,Medium_Load
349,04/01/2018 15:30,101.92,39.06,0.0,0.05,93.38,100.0,55800,Weekday,Thursday,Medium_Load
350,04/01/2018 15:45,138.06,51.8,0.0,0.06,93.63,100.0,56700,Weekday,Thursday,Medium_Load
351,04/01/2018 16:00,118.94,49.97,0.0,0.05,92.19,100.0,57600,Weekday,Thursday,Medium_Load
352,04/01/2018 16:15,144.29,54.94,0.0,0.07,93.45,100.0,58500,Weekday,Thursday,Medium_Load
353,04/01/2018 16:30,88.27,28.73,0.0,0.04,95.09,100.0,59400,Weekday,Thursday,Medium_Load
354,04/01/2018 16:45,119.99,38.99,0.0,0.06,95.1,100.0,60300,Weekday,Thursday,Medium_Load
355,04/01/2018 17:00,97.63,37.26,0.0,0.04,93.43,100.0,61200,Weekday,Thursday,Medium_Load
356,04/01/2018 17:15,130.61,43.88,0.0,0.06,94.79,100.0,62100,Weekday,Thursday,Maximum_Load
357,04/01/2018 17:30,122.04,51.44,0.0,0.06,92.15,100.0,63000,Weekday,Thursday,Maximum_Load
358,04/01/2018 17:45,43.06,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Thursday,Maximum_Load
359,04/01/2018 18:00,65.38,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Thursday,Maximum_Load
360,04/01/2018 18:15,39.71,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Thursday,Maximum_Load
361,04/01/2018 18:30,51.59,33.34,0.0,0.02,83.99,100.0,66600,Weekday,Thursday,Maximum_Load
362,04/01/2018 18:45,46.4,15.26,0.0,0.02,94.99,100.0,67500,Weekday,Thursday,Maximum_Load
363,04/01/2018 19:00,67.18,28.55,0.0,0.03,92.03,100.0,68400,Weekday,Thursday,Maximum_Load
364,04/01/2018 19:15,53.39,18.0,0.0,0.02,94.76,100.0,69300,Weekday,Thursday,Maximum_Load
365,04/01/2018 19:30,52.74,16.31,0.0,0.02,95.54,100.0,70200,Weekday,Thursday,Maximum_Load
366,04/01/2018 19:45,69.84,38.88,0.0,0.03,87.37,100.0,71100,Weekday,Thursday,Maximum_Load
367,04/01/2018 20:00,51.16,17.93,0.0,0.02,94.37,100.0,72000,Weekday,Thursday,Maximum_Load
368,04/01/2018 20:15,64.58,28.58,0.0,0.03,91.45,100.0,72900,Weekday,Thursday,Medium_Load
369,04/01/2018 20:30,69.3,39.92,0.0,0.03,86.65,100.0,73800,Weekday,Thursday,Medium_Load
370,04/01/2018 20:45,46.62,11.99,0.04,0.02,96.85,100.0,74700,Weekday,Thursday,Medium_Load
371,04/01/2018 21:00,36.22,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Thursday,Medium_Load
372,04/01/2018 21:15,8.28,0.0,24.08,0.0,100.0,32.52,76500,Weekday,Thursday,Medium_Load
373,04/01/2018 21:30,6.08,0.0,25.56,0.0,100.0,23.14,77400,Weekday,Thursday,Medium_Load
374,04/01/2018 21:45,5.26,0.0,25.78,0.0,100.0,19.99,78300,Weekday,Thursday,Medium_Load
375,04/01/2018 22:00,5.15,0.0,25.85,0.0,100.0,19.54,79200,Weekday,Thursday,Medium_Load
376,04/01/2018 22:15,5.04,2.16,14.65,0.0,91.91,32.53,80100,Weekday,Thursday,Maximum_Load
377,04/01/2018 22:30,4.82,6.37,0.0,0.0,60.34,100.0,81000,Weekday,Thursday,Maximum_Load
378,04/01/2018 22:45,4.75,6.34,0.0,0.0,59.96,100.0,81900,Weekday,Thursday,Maximum_Load
379,04/01/2018 23:00,4.79,6.01,0.0,0.0,62.33,100.0,82800,Weekday,Thursday,Maximum_Load
380,04/01/2018 23:15,4.64,5.18,0.0,0.0,66.72,100.0,83700,Weekday,Thursday,Light_Load
381,04/01/2018 23:30,4.64,4.79,0.0,0.0,69.58,100.0,84600,Weekday,Thursday,Light_Load
382,04/01/2018 23:45,4.61,5.04,0.0,0.0,67.49,100.0,85500,Weekday,Thursday,Light_Load
383,04/01/2018 00:00,4.64,5.04,0.0,0.0,67.73,100.0,0,Weekday,Thursday,Light_Load
384,05/01/2018 00:15,4.72,5.15,0.0,0.0,67.57,100.0,900,Weekday,Friday,Light_Load
385,05/01/2018 00:30,4.68,5.22,0.0,0.0,66.75,100.0,1800,Weekday,Friday,Light_Load
386,05/01/2018 00:45,4.68,5.54,0.0,0.0,64.53,100.0,2700,Weekday,Friday,Light_Load
387,05/01/2018 01:00,4.72,5.58,0.0,0.0,64.58,100.0,3600,Weekday,Friday,Light_Load
388,05/01/2018 01:15,4.68,5.36,0.0,0.0,65.77,100.0,4500,Weekday,Friday,Light_Load
389,05/01/2018 01:30,4.68,5.33,0.0,0.0,65.98,100.0,5400,Weekday,Friday,Light_Load
390,05/01/2018 01:45,4.61,4.86,0.0,0.0,68.82,100.0,6300,Weekday,Friday,Light_Load
391,05/01/2018 02:00,4.61,4.68,0.0,0.0,70.18,100.0,7200,Weekday,Friday,Light_Load
392,05/01/2018 02:15,4.64,5.0,0.0,0.0,68.02,100.0,8100,Weekday,Friday,Light_Load
393,05/01/2018 02:30,4.64,4.97,0.0,0.0,68.24,100.0,9000,Weekday,Friday,Light_Load
394,05/01/2018 02:45,4.68,5.22,0.0,0.0,66.75,100.0,9900,Weekday,Friday,Light_Load
395,05/01/2018 03:00,4.64,5.04,0.0,0.0,67.73,100.0,10800,Weekday,Friday,Light_Load
396,05/01/2018 03:15,4.61,5.08,0.0,0.0,67.2,100.0,11700,Weekday,Friday,Light_Load
397,05/01/2018 03:30,4.68,5.04,0.0,0.0,68.05,100.0,12600,Weekday,Friday,Light_Load
398,05/01/2018 03:45,4.61,5.0,0.0,0.0,67.79,100.0,13500,Weekday,Friday,Light_Load
399,05/01/2018 04:00,4.72,5.0,0.0,0.0,68.65,100.0,14400,Weekday,Friday,Light_Load
400,05/01/2018 04:15,4.61,4.68,0.0,0.0,70.18,100.0,15300,Weekday,Friday,Light_Load
401,05/01/2018 04:30,4.61,4.72,0.0,0.0,69.87,100.0,16200,Weekday,Friday,Light_Load
402,05/01/2018 04:45,4.61,4.86,0.0,0.0,68.82,100.0,17100,Weekday,Friday,Light_Load
403,05/01/2018 05:00,4.61,4.82,0.0,0.0,69.12,100.0,18000,Weekday,Friday,Light_Load
404,05/01/2018 05:15,4.68,4.97,0.0,0.0,68.55,100.0,18900,Weekday,Friday,Light_Load
405,05/01/2018 05:30,4.64,4.93,0.0,0.0,68.54,100.0,19800,Weekday,Friday,Light_Load
406,05/01/2018 05:45,4.57,4.79,0.0,0.0,69.03,100.0,20700,Weekday,Friday,Light_Load
407,05/01/2018 06:00,4.64,4.93,0.0,0.0,68.54,100.0,21600,Weekday,Friday,Light_Load
408,05/01/2018 06:15,4.61,4.79,0.0,0.0,69.34,100.0,22500,Weekday,Friday,Light_Load
409,05/01/2018 06:30,4.64,4.82,0.0,0.0,69.35,100.0,23400,Weekday,Friday,Light_Load
410,05/01/2018 06:45,4.61,4.72,0.0,0.0,69.87,100.0,24300,Weekday,Friday,Light_Load
411,05/01/2018 07:00,4.61,4.9,0.0,0.0,68.52,100.0,25200,Weekday,Friday,Light_Load
412,05/01/2018 07:15,4.57,5.08,0.0,0.0,66.88,100.0,26100,Weekday,Friday,Light_Load
413,05/01/2018 07:30,5.33,4.97,0.0,0.0,73.14,100.0,27000,Weekday,Friday,Light_Load
414,05/01/2018 07:45,6.98,5.18,0.0,0.0,80.3,100.0,27900,Weekday,Friday,Light_Load
415,05/01/2018 08:00,7.02,4.97,0.0,0.0,81.62,100.0,28800,Weekday,Friday,Light_Load
416,05/01/2018 08:15,72.14,45.22,0.0,0.03,84.73,100.0,29700,Weekday,Friday,Light_Load
417,05/01/2018 08:30,117.61,66.56,0.0,0.05,87.03,100.0,30600,Weekday,Friday,Light_Load
418,05/01/2018 08:45,98.71,62.35,0.0,0.05,84.55,100.0,31500,Weekday,Friday,Light_Load
419,05/01/2018 09:00,136.48,59.44,0.0,0.06,91.68,100.0,32400,Weekday,Friday,Light_Load
420,05/01/2018 09:15,120.71,36.47,0.0,0.06,95.73,100.0,33300,Weekday,Friday,Medium_Load
421,05/01/2018 09:30,94.82,32.76,0.0,0.04,94.52,100.0,34200,Weekday,Friday,Medium_Load
422,05/01/2018 09:45,114.7,39.02,0.0,0.05,94.67,100.0,35100,Weekday,Friday,Medium_Load
423,05/01/2018 10:00,132.16,45.47,0.0,0.06,94.56,100.0,36000,Weekday,Friday,Medium_Load
424,05/01/2018 10:15,77.08,26.35,0.0,0.04,94.62,100.0,36900,Weekday,Friday,Maximum_Load
425,05/01/2018 10:30,128.56,45.4,0.0,0.06,94.29,100.0,37800,Weekday,Friday,Maximum_Load
426,05/01/2018 10:45,132.48,46.04,0.0,0.06,94.46,100.0,38700,Weekday,Friday,Maximum_Load
427,05/01/2018 11:00,114.3,43.81,0.0,0.05,93.38,100.0,39600,Weekday,Friday,Maximum_Load
428,05/01/2018 11:15,129.85,63.86,0.0,0.06,89.74,100.0,40500,Weekday,Friday,Maximum_Load
429,05/01/2018 11:30,120.28,65.99,0.0,0.06,87.67,100.0,41400,Weekday,Friday,Maximum_Load
430,05/01/2018 11:45,130.03,63.79,0.0,0.06,89.78,100.0,42300,Weekday,Friday,Maximum_Load
431,05/01/2018 12:00,97.88,42.19,0.0,0.04,91.83,100.0,43200,Weekday,Friday,Maximum_Load
432,05/01/2018 12:15,8.86,0.72,20.2,0.0,99.67,40.17,44100,Weekday,Friday,Medium_Load
433,05/01/2018 12:30,7.92,0.0,26.32,0.0,100.0,28.81,45000,Weekday,Friday,Medium_Load
434,05/01/2018 12:45,8.32,0.0,25.74,0.0,100.0,30.76,45900,Weekday,Friday,Medium_Load
435,05/01/2018 13:00,8.21,0.0,25.81,0.0,100.0,30.31,46800,Weekday,Friday,Medium_Load
436,05/01/2018 13:15,50.08,10.12,7.6,0.02,98.02,98.87,47700,Weekday,Friday,Medium_Load
437,05/01/2018 13:30,124.63,41.83,0.0,0.06,94.8,100.0,48600,Weekday,Friday,Medium_Load
438,05/01/2018 13:45,114.05,36.43,0.0,0.05,95.26,100.0,49500,Weekday,Friday,Medium_Load
439,05/01/2018 14:00,69.73,19.37,0.0,0.03,96.35,100.0,50400,Weekday,Friday,Medium_Load
440,05/01/2018 14:15,72.58,29.77,0.0,0.03,92.52,100.0,51300,Weekday,Friday,Medium_Load
441,05/01/2018 14:30,87.05,36.65,0.0,0.04,92.16,100.0,52200,Weekday,Friday,Medium_Load
442,05/01/2018 14:45,132.23,59.04,0.0,0.06,91.31,100.0,53100,Weekday,Friday,Medium_Load
443,05/01/2018 15:00,81.72,28.76,0.0,0.04,94.33,100.0,54000,Weekday,Friday,Medium_Load
444,05/01/2018 15:15,96.84,36.9,0.0,0.04,93.45,100.0,54900,Weekday,Friday,Medium_Load
445,05/01/2018 15:30,129.85,56.52,0.0,0.06,91.69,100.0,55800,Weekday,Friday,Medium_Load
446,05/01/2018 15:45,92.95,38.09,0.0,0.04,92.53,100.0,56700,Weekday,Friday,Medium_Load
447,05/01/2018 16:00,146.34,66.92,0.0,0.07,90.94,100.0,57600,Weekday,Friday,Medium_Load
448,05/01/2018 16:15,98.5,39.02,0.0,0.05,92.97,100.0,58500,Weekday,Friday,Medium_Load
449,05/01/2018 16:30,129.67,60.62,0.0,0.06,90.59,100.0,59400,Weekday,Friday,Medium_Load
450,05/01/2018 16:45,121.07,44.93,0.0,0.06,93.75,100.0,60300,Weekday,Friday,Medium_Load
451,05/01/2018 17:00,69.8,27.79,0.0,0.03,92.91,100.0,61200,Weekday,Friday,Medium_Load
452,05/01/2018 17:15,145.69,66.35,0.0,0.07,91.01,100.0,62100,Weekday,Friday,Maximum_Load
453,05/01/2018 17:30,117.68,51.98,0.0,0.05,91.47,100.0,63000,Weekday,Friday,Maximum_Load
454,05/01/2018 17:45,41.54,1.8,6.98,0.02,99.91,98.62,63900,Weekday,Friday,Maximum_Load
455,05/01/2018 18:00,75.06,13.5,3.56,0.03,98.42,99.89,64800,Weekday,Friday,Maximum_Load
456,05/01/2018 18:15,43.38,18.9,0.61,0.02,91.68,99.99,65700,Weekday,Friday,Maximum_Load
457,05/01/2018 18:30,68.54,45.68,0.0,0.03,83.21,100.0,66600,Weekday,Friday,Maximum_Load
458,05/01/2018 18:45,59.8,24.62,0.0,0.03,92.47,100.0,67500,Weekday,Friday,Maximum_Load
459,05/01/2018 19:00,65.05,27.65,0.0,0.03,92.03,100.0,68400,Weekday,Friday,Maximum_Load
460,05/01/2018 19:15,67.0,27.72,0.0,0.03,92.4,100.0,69300,Weekday,Friday,Maximum_Load
461,05/01/2018 19:30,57.28,20.92,0.0,0.03,93.93,100.0,70200,Weekday,Friday,Maximum_Load
462,05/01/2018 19:45,55.62,19.66,0.0,0.03,94.28,100.0,71100,Weekday,Friday,Maximum_Load
463,05/01/2018 20:00,51.77,16.34,0.0,0.02,95.36,100.0,72000,Weekday,Friday,Maximum_Load
464,05/01/2018 20:15,44.17,4.18,0.04,0.02,99.56,100.0,72900,Weekday,Friday,Medium_Load
465,05/01/2018 20:30,55.15,11.52,0.07,0.03,97.89,100.0,73800,Weekday,Friday,Medium_Load
466,05/01/2018 20:45,38.05,1.4,4.43,0.02,99.93,99.33,74700,Weekday,Friday,Medium_Load
467,05/01/2018 21:00,19.51,0.0,17.64,0.01,100.0,74.18,75600,Weekday,Friday,Medium_Load
468,05/01/2018 21:15,9.32,0.0,24.05,0.0,100.0,36.13,76500,Weekday,Friday,Medium_Load
469,05/01/2018 21:30,4.61,0.0,26.68,0.0,100.0,17.03,77400,Weekday,Friday,Medium_Load
470,05/01/2018 21:45,4.54,0.0,26.64,0.0,100.0,16.8,78300,Weekday,Friday,Medium_Load
471,05/01/2018 22:00,4.54,0.0,26.6,0.0,100.0,16.82,79200,Weekday,Friday,Medium_Load
472,05/01/2018 22:15,4.28,1.44,15.19,0.0,94.78,27.12,80100,Weekday,Friday,Maximum_Load
473,05/01/2018 22:30,4.1,4.32,0.0,0.0,68.84,100.0,81000,Weekday,Friday,Maximum_Load
474,05/01/2018 22:45,4.14,4.21,0.0,0.0,70.12,100.0,81900,Weekday,Friday,Maximum_Load
475,05/01/2018 23:00,4.07,4.07,0.0,0.0,70.71,100.0,82800,Weekday,Friday,Maximum_Load
476,05/01/2018 23:15,4.03,3.2,0.0,0.0,78.31,100.0,83700,Weekday,Friday,Light_Load
477,05/01/2018 23:30,4.07,3.85,0.0,0.0,72.65,100.0,84600,Weekday,Friday,Light_Load
478,05/01/2018 23:45,4.14,4.39,0.0,0.0,68.61,100.0,85500,Weekday,Friday,Light_Load
479,05/01/2018 00:00,4.14,4.5,0.0,0.0,67.71,100.0,0,Weekday,Friday,Light_Load
480,06/01/2018 00:15,4.14,4.5,0.0,0.0,67.71,100.0,900,Weekend,Saturday,Light_Load
481,06/01/2018 00:30,4.14,4.82,0.0,0.0,65.16,100.0,1800,Weekend,Saturday,Light_Load
482,06/01/2018 00:45,4.1,4.68,0.0,0.0,65.9,100.0,2700,Weekend,Saturday,Light_Load
483,06/01/2018 01:00,4.14,4.93,0.0,0.0,64.31,100.0,3600,Weekend,Saturday,Light_Load
484,06/01/2018 01:15,4.14,4.64,0.0,0.0,66.58,100.0,4500,Weekend,Saturday,Light_Load
485,06/01/2018 01:30,4.18,4.57,0.0,0.0,67.49,100.0,5400,Weekend,Saturday,Light_Load
486,06/01/2018 01:45,4.14,5.0,0.0,0.0,63.78,100.0,6300,Weekend,Saturday,Light_Load
487,06/01/2018 02:00,4.18,5.36,0.0,0.0,61.5,100.0,7200,Weekend,Saturday,Light_Load
